temperature,humidity,ph,rainfall,label,label_encoded,month_encoded,water_need_1,water_need_2,water_need_3,water_need_4,water_need_5,water_need_6,water_need_7,water_need_8,water_need_9,water_need_10,water_need_11,water_need_12
34.53823889,39.04468913,5.617008201,168.5948318,pigeonpeas,18,7,12.644612385000002,12.644612385000002,20.231379816,25.289224770000004,30.34706973,37.933837155,37.933837155,30.34706973,20.231379816,12.644612385000002,12.644612385000002,12.644612385000002
19.50112224,34.51086611,5.632353113,197.3752649,pigeonpeas,18,7,14.8031448675,14.8031448675,23.685031785,29.606289735,35.527547682,44.4094346025,44.4094346025,35.527547682,23.685031785,14.8031448675,14.8031448675,14.8031448675
28.76794904,37.57792132,4.674941549,91.72084869,pigeonpeas,18,6,6.879063652500001,6.879063652500001,11.0065018425,13.7581273035,16.5097527642,20.63719095525,20.63719095525,16.5097527642,11.0065018425,6.879063652500001,6.879063652500001,6.879063652500001
30.97758716,32.24914235,7.161797643,180.716828,pigeonpeas,18,7,13.5537621,13.5537621,21.68601936,27.1075242,32.52902904,40.6612863,40.6612863,32.52902904,21.68601936,13.5537621,13.5537621,13.5537621
18.39759147,36.82639309,6.624966131,93.12330644,pigeonpeas,18,7,6.984247983,6.984247983,11.1747967725,13.968495966,16.7621951592,20.952743949,20.952743949,16.7621951592,11.1747967725,6.984247983,6.984247983,6.984247983
35.09357419,30.98685456,5.004074623999999,116.9106908,pigeonpeas,18,7,8.76830181,8.76830181,14.029282896000002,17.53660362,21.04392435,26.30490543,26.30490543,21.04392435,14.029282896000002,8.76830181,8.76830181,8.76830181
34.93174223,30.40046769,6.3458060110000005,159.2649827,pigeonpeas,18,7,11.9448737025,11.9448737025,19.11179793,23.889747405,28.667696886,35.8346211075,35.8346211075,28.667696886,19.11179793,11.9448737025,11.9448737025,11.9448737025
29.50523036,35.72032498,6.216814453,187.8961851,pigeonpeas,18,7,14.0922138825,14.0922138825,22.547542215,28.184427765,33.821313315,42.276641655,42.276641655,33.821313315,22.547542215,14.0922138825,14.0922138825,14.0922138825
34.51934775,47.52980027,5.921666758,129.0064612,pigeonpeas,18,2,9.67548459,9.67548459,15.480775344,19.35096918,23.221163016,29.02645377,29.02645377,23.221163016,15.480775344,9.67548459,9.67548459,9.67548459
28.43430726,52.10010827,6.012719118,147.0414824,pigeonpeas,18,7,11.028111180000002,11.028111180000002,17.644977888,22.056222360000003,26.467466835,33.08433354,33.08433354,26.467466835,17.644977888,11.028111180000002,11.028111180000002,11.028111180000002
18.41645629,34.80541039,4.684079249,163.27474730000003,pigeonpeas,18,2,12.2456060475,12.2456060475,19.592969676000003,24.491212095,29.389454514000004,36.736818142500006,36.736818142500006,29.389454514000004,19.592969676000003,12.2456060475,12.2456060475,12.2456060475
31.07508973,47.19847683,7.077170002000001,91.31256412,pigeonpeas,18,7,6.848442309000001,6.848442309000001,10.9575076944,13.696884618000002,16.436261535,20.54532693,20.54532693,16.436261535,10.9575076944,6.848442309000001,6.848442309000001,6.848442309000001
20.89342749,46.24856523,6.208843215,195.5697875,pigeonpeas,18,6,14.6677340625,14.6677340625,23.4683745,29.335468125,35.20256175,44.003202195,44.003202195,35.20256175,23.4683745,14.6677340625,14.6677340625,14.6677340625
30.90607799,52.79913039,7.05181629,170.99198280000005,pigeonpeas,18,6,12.824398710000004,12.824398710000004,20.519037936000007,25.648797420000008,30.77855690400001,38.473196130000005,38.473196130000005,30.77855690400001,20.519037936000007,12.824398710000004,12.824398710000004,12.824398710000004
27.9348279,66.45457122,4.722222454,145.3728801,pigeonpeas,18,7,10.9029660075,10.9029660075,17.444745615000002,21.805932015,26.167118415,32.70889803,32.70889803,26.167118415,17.444745615000002,10.9029660075,10.9029660075,10.9029660075
35.95176642,36.52780776,6.418062652000001,136.0456753,pigeonpeas,18,2,10.2034256475,10.2034256475,16.32548103,20.406851295000003,24.48822156,30.61027695,30.61027695,24.48822156,16.32548103,10.2034256475,10.2034256475,10.2034256475
19.54317155,56.92831399,4.803564468,173.1686574,pigeonpeas,18,6,12.987649305,12.987649305,20.780238885,25.975298610000003,31.170358335,38.962947915,38.962947915,31.170358335,20.780238885,12.987649305,12.987649305,12.987649305
19.63736208,32.31528909,4.608695247,176.4134092,pigeonpeas,18,2,13.23100569,13.23100569,21.16960911,26.46201138,31.75441365,39.69301707,39.69301707,31.75441365,21.16960911,13.23100569,13.23100569,13.23100569
31.2192752,56.46868874,5.611510977000001,129.20286529999998,pigeonpeas,18,6,9.6902148975,9.6902148975,15.504343835999997,19.380429795,23.256515753999995,29.070644692500004,29.070644692500004,23.256515753999995,15.504343835999997,9.6902148975,9.6902148975,9.6902148975
33.50876355,45.70976142,7.322097972000001,126.6738117,pigeonpeas,18,2,9.5005358775,9.5005358775,15.20085741,19.001071755,22.801286106,28.501607632500004,28.501607632500004,22.801286106,15.20085741,9.5005358775,9.5005358775,9.5005358775
24.80710166,45.01110015,5.023115055,188.4928637,pigeonpeas,18,7,14.1369647775,14.1369647775,22.619143644,28.273929555,33.928715466,42.41089434,42.41089434,33.928715466,22.619143644,14.1369647775,14.1369647775,14.1369647775
36.20970524,31.94550613,5.617122801,191.0658531,pigeonpeas,18,6,14.3299389825,14.3299389825,22.927902375,28.659877965,34.391853555000004,42.989816955,42.989816955,34.391853555000004,22.927902375,14.3299389825,14.3299389825,14.3299389825
30.50420876,35.48885969,5.391560417999999,162.59277230000004,pigeonpeas,18,2,12.194457922500003,12.194457922500003,19.51113267600001,24.388915845000007,29.266699014000004,36.58337376750001,36.58337376750001,29.266699014000004,19.51113267600001,12.194457922500003,12.194457922500003,12.194457922500003
26.01630259,49.94704718,5.906596905,160.33374469999995,pigeonpeas,18,2,12.025030852499995,12.025030852499995,19.240049364,24.05006170499999,28.860074046,36.0750925575,36.0750925575,28.860074046,19.240049364,12.025030852499995,12.025030852499995,12.025030852499995
31.48469278,35.6395615,6.574209678,100.546816,pigeonpeas,18,7,7.541011200000002,7.541011200000002,12.06561792,15.082022400000003,18.09842688,22.6230336,22.6230336,18.09842688,12.06561792,7.541011200000002,7.541011200000002,7.541011200000002
33.15122581,32.45974539,4.807776748999999,105.03802749999998,pigeonpeas,18,7,7.877852062499999,7.877852062499999,12.604563299999995,15.755704124999998,18.90684495,23.6335561875,23.6335561875,18.90684495,12.604563299999995,7.877852062499999,7.877852062499999,7.877852062499999
23.50222822,51.29019509,4.760038038999999,192.3023991,pigeonpeas,18,6,14.4226799325,14.4226799325,23.076287895,28.845359865,34.614431835,43.268039805,43.268039805,34.614431835,23.076287895,14.4226799325,14.4226799325,14.4226799325
34.87248659,38.83786012,5.180271502,148.25027859999997,pigeonpeas,18,2,11.118770895,11.118770895,17.790033431999998,22.23754179,26.685050147999995,33.35631268499999,33.35631268499999,26.685050147999995,17.790033431999998,11.118770895,11.118770895,11.118770895
28.09269012,44.93322042,4.895927306,197.1144011,pigeonpeas,18,6,14.783580082500002,14.783580082500002,23.653728135,29.567160165000004,35.480592195,44.350740255000005,44.350740255000005,35.480592195,23.653728135,14.783580082500002,14.783580082500002,14.783580082500002
24.54757829,57.3414485,6.436160044,118.3606557,pigeonpeas,18,7,8.8770491775,8.8770491775,14.203278684,17.754098355,21.304918026000003,26.63114754,26.63114754,21.304918026000003,14.203278684,8.8770491775,8.8770491775,8.8770491775
33.64769646,48.41490082,7.066087261,100.4673278,pigeonpeas,18,2,7.535049585000001,7.535049585000001,12.056079336,15.07009917,18.08411901,22.605148755,22.605148755,18.08411901,12.056079336,7.535049585000001,7.535049585000001,7.535049585000001
20.5591255,60.54880693,6.655918077999999,191.0895109,pigeonpeas,18,6,14.3317133175,14.3317133175,22.930741305,28.663426635,34.396111962000006,42.9951399525,42.9951399525,34.396111962000006,22.930741305,14.3317133175,14.3317133175,14.3317133175
19.95991719,59.33157782,5.982854522999999,195.787103,pigeonpeas,18,2,14.684032725000002,14.684032725000002,23.49445236,29.368065450000003,35.24167854,44.052098175,44.052098175,35.24167854,23.49445236,14.684032725000002,14.684032725000002,14.684032725000002
28.87667593,62.4901206,5.457871272999999,182.2688175,pigeonpeas,18,7,13.6701613125,13.6701613125,21.8722581,27.340322625,32.80838715,41.0104839375,41.0104839375,32.80838715,21.8722581,13.6701613125,13.6701613125,13.6701613125
36.04353699,43.61444121,4.759490199,159.8938645,pigeonpeas,18,6,11.992039837500002,11.992039837500002,19.18726374,23.984079675,28.78089561,35.97611952,35.97611952,28.78089561,19.18726374,11.992039837500002,11.992039837500002,11.992039837500002
23.6734328,47.2879691,7.342409555,141.12507219999995,pigeonpeas,18,7,10.584380414999996,10.584380414999996,16.935008663999994,21.16876083,25.40251299599999,31.753141244999995,31.753141244999995,25.40251299599999,16.935008663999994,10.584380414999996,10.584380414999996,10.584380414999996
25.74679443,40.7192594,4.820788186000001,100.7791633,pigeonpeas,18,2,7.558437247500001,7.558437247500001,12.093499595999996,15.116874495,18.1402494,22.6753117425,22.6753117425,18.1402494,12.093499595999996,7.558437247500001,7.558437247500001,7.558437247500001
31.08564994,66.68832981,6.242052013,175.9303271,pigeonpeas,18,6,13.1947745325,13.1947745325,21.111639255,26.389549065,31.667458875,39.584323605,39.584323605,31.667458875,21.111639255,13.1947745325,13.1947745325,13.1947745325
18.72987676,61.33186249,5.001038726,139.8710041,pigeonpeas,18,6,10.4903253075,10.4903253075,16.784520495,20.980650615,25.176780735,31.47097593,31.47097593,25.176780735,16.784520495,10.4903253075,10.4903253075,10.4903253075
29.50304807,63.46513414,5.560224582999999,189.5208915,pigeonpeas,18,7,14.2140668625,14.2140668625,22.74250698,28.428133725,34.11376047,42.642200595,42.642200595,34.11376047,22.74250698,14.2140668625,14.2140668625,14.2140668625
20.43517772,39.37252634,4.747352458,137.22796619999997,pigeonpeas,18,6,10.292097464999998,10.292097464999998,16.467355943999998,20.584194929999992,24.701033916,30.876292395,30.876292395,24.701033916,16.467355943999998,10.292097464999998,10.292097464999998,10.292097464999998
36.00415838,56.01334416,7.313517308,134.8596466,pigeonpeas,18,7,10.114473495,10.114473495,16.183157592,20.22894699,24.274736388,30.343420485000003,30.343420485000003,24.274736388,16.183157592,10.114473495,10.114473495,10.114473495
31.46846241,35.39454002,5.661826398,174.5723999,pigeonpeas,18,7,13.0929299925,13.0929299925,20.948687985,26.185859985,31.423031985,39.2787899775,39.2787899775,31.423031985,20.948687985,13.0929299925,13.0929299925,13.0929299925
36.30049702,56.03021253,4.672437054,101.6073988,pigeonpeas,18,2,7.620554910000001,7.620554910000001,12.192887856,15.241109819999998,18.289331784,22.86166473,22.86166473,18.289331784,12.192887856,7.620554910000001,7.620554910000001,7.620554910000001
29.49096726,67.10604388,6.471862118,153.2504506,pigeonpeas,18,2,11.493783795,11.493783795,18.390054075,22.98756759,27.585081108000004,34.481351385,34.481351385,27.585081108000004,18.390054075,11.493783795,11.493783795,11.493783795
30.5753044,34.75591197,5.384762927000001,177.5764304,pigeonpeas,18,7,13.31823228,13.31823228,21.309171645,26.63646456,31.963757475,39.95469684,39.95469684,31.963757475,21.309171645,13.31823228,13.31823228,13.31823228
24.69487673,59.96669215,5.8598134160000015,91.95792434,pigeonpeas,18,2,6.896844325500001,6.896844325500001,11.0349509208,13.793688651,16.55242638,20.690532975,20.690532975,16.55242638,11.0349509208,6.896844325500001,6.896844325500001,6.896844325500001
23.17409556,36.67847052,6.962386495,162.5931264,pigeonpeas,18,6,12.19448448,12.19448448,19.511175168,24.38896896,29.266762752,36.58345344,36.58345344,29.266762752,19.511175168,12.19448448,12.19448448,12.19448448
19.04380471,33.10695144,6.12166671,155.3705624,pigeonpeas,18,6,11.652792180000002,11.652792180000002,18.644467488000004,23.305584360000005,27.966701235,34.95837654,34.95837654,27.966701235,18.644467488000004,11.652792180000002,11.652792180000002,11.652792180000002
29.32379604,45.93248374,6.421748487,165.4113371,pigeonpeas,18,2,12.4058502825,12.4058502825,19.849360455,24.811700565,29.774040675,37.217550855,37.217550855,29.774040675,19.849360455,12.4058502825,12.4058502825,12.4058502825
34.6455408,54.32342534,4.828936119,180.9009998,pigeonpeas,18,2,13.567574985,13.567574985,21.70811997,27.13514997,32.56217997,40.702724955,40.702724955,32.56217997,21.70811997,13.567574985,13.567574985,13.567574985
21.9989826,56.31006755,6.98571967,136.82743119999998,pigeonpeas,18,6,10.262057339999998,10.262057339999998,16.419291744,20.52411468,24.628937615999995,30.78617202,30.78617202,24.628937615999995,16.419291744,10.262057339999998,10.262057339999998,10.262057339999998
22.99774444,60.24218572,4.603563116,159.689339,pigeonpeas,18,6,11.976700425,11.976700425,19.16272068,23.95340085,28.74408102,35.930101275,35.930101275,28.74408102,19.16272068,11.976700425,11.976700425,11.976700425
30.55992394,35.29006485,6.979540061,178.8998611,pigeonpeas,18,7,13.417489582500002,13.417489582500002,21.467983332000003,26.834979165000004,32.201974995,40.252468755,40.252468755,32.201974995,21.467983332000003,13.417489582500002,13.417489582500002,13.417489582500002
31.46417866,48.17631461,7.064973419,165.40535400000005,pigeonpeas,18,2,12.405401550000004,12.405401550000004,19.84864248000001,24.810803100000008,29.77296372000001,37.21620465000001,37.21620465000001,29.77296372000001,19.84864248000001,12.405401550000004,12.405401550000004,12.405401550000004
25.95058595,40.58227261,5.16516459,109.1821183,pigeonpeas,18,2,8.1886588725,8.1886588725,13.101854196,16.377317745,19.6527813,24.565976625,24.565976625,19.6527813,13.101854196,8.1886588725,8.1886588725,8.1886588725
21.01142393,69.69141302,5.111488821,185.2039114,pigeonpeas,18,2,13.890293355,13.890293355,22.224469365,27.78058671,33.336704055,41.670880065000006,41.670880065000006,33.336704055,22.224469365,13.890293355,13.890293355,13.890293355
19.25100056,47.70351758,5.374358869,149.063196,pigeonpeas,18,7,11.1797397,11.1797397,17.88758352,22.3594794,26.83137528,33.539219100000004,33.539219100000004,26.83137528,17.88758352,11.1797397,11.1797397,11.1797397
19.24462755,50.54495302,5.671419084,180.6465282,pigeonpeas,18,6,13.548489615,13.548489615,21.67758339,27.09697923,32.51637507,40.645468845,40.645468845,32.51637507,21.67758339,13.548489615,13.548489615,13.548489615
22.47253208,62.56532471,5.667419697000001,96.74706956,pigeonpeas,18,2,7.256030217000001,7.256030217000001,11.6096483475,14.512060434,17.414472525,21.768090651,21.768090651,17.414472525,11.6096483475,7.256030217000001,7.256030217000001,7.256030217000001
36.75087487,58.25799145,6.07938452,124.6028153,pigeonpeas,18,7,9.3452111475,9.3452111475,14.952337835999998,18.690422295,22.42850676,28.03563345,28.03563345,22.42850676,14.952337835999998,9.3452111475,9.3452111475,9.3452111475
29.89286629,66.35375127,6.931924962999999,198.1403003,pigeonpeas,18,6,14.860522522500002,14.860522522500002,23.77683603,29.721045045000004,35.665254059999995,44.581567575,44.581567575,35.665254059999995,23.77683603,14.860522522500002,14.860522522500002,14.860522522500002
29.37735586,44.82294584,6.842744374,172.40168,pigeonpeas,18,2,12.930126,12.930126,20.6882016,25.860252000000003,31.0323024,38.790378,38.790378,31.0323024,20.6882016,12.930126,12.930126,12.930126
29.65052947,42.89833235,6.876572502999999,186.9226052,pigeonpeas,18,6,14.01919539,14.01919539,22.43071263,28.03839078,33.646068936000006,42.05758617,42.05758617,33.646068936000006,22.43071263,14.01919539,14.01919539,14.01919539
19.54284889,66.34777265,6.151029296,173.11069819999997,pigeonpeas,18,6,12.983302364999997,12.983302364999997,20.773283784,25.96660473,31.159925676,38.949907095,38.949907095,31.159925676,20.773283784,12.983302364999997,12.983302364999997,12.983302364999997
20.04611791,48.93905624,4.567446499,122.4564203,pigeonpeas,18,6,9.1842315225,9.1842315225,14.694770436,18.368463045,22.04215566,27.552694575,27.552694575,22.04215566,14.694770436,9.1842315225,9.1842315225,9.1842315225
27.91095209,64.70930606,3.692863601,32.67891866,mothbeans,13,2,2.4509188995,2.4509188995,3.9214702395,4.901837799000001,5.8822053585,7.3527566985,7.3527566985,5.8822053585,3.9214702395,2.4509188995,2.4509188995,2.4509188995
27.32220619,51.27868781,4.371745575,36.5037914,mothbeans,13,6,2.737784355,2.737784355,4.380454968,5.47556871,6.570682452,8.213353065,8.213353065,6.570682452,4.380454968,2.737784355,2.737784355,2.737784355
28.66024187,59.3189118,8.399135957999999,36.92629678,mothbeans,13,7,2.7694722585,2.7694722585,4.431155613,5.538944517,6.646733421,8.3084167755,8.3084167755,6.646733421,4.431155613,2.7694722585,2.7694722585,2.7694722585
29.02955344,61.09387478,8.840656256,72.98016599,mothbeans,13,6,5.47351245,5.47351245,8.7576199185,10.9470248985,13.1364298785,16.42053735,16.42053735,13.1364298785,8.7576199185,5.47351245,5.47351245,5.47351245
27.78031515,54.65030015,8.153022903,32.05025323,mothbeans,13,2,2.4037689922500007,2.4037689922500007,3.8460303876,4.807537984500001,5.7690455814,7.21130697675,7.21130697675,5.7690455814,3.8460303876,2.4037689922500007,2.4037689922500007,2.4037689922500007
31.99928579,54.1077461,5.270749441,71.6266696,mothbeans,13,6,5.37200022,5.37200022,8.595200352,10.74400044,12.892800528,16.11600066,16.11600066,12.892800528,8.595200352,5.37200022,5.37200022,5.37200022
27.33580911,55.27755933,8.050304395,73.44775287,mothbeans,13,7,5.508581465250002,5.508581465250002,8.813730345,11.0171629305,13.220595516,16.525744395,16.525744395,13.220595516,8.813730345,5.508581465250002,5.508581465250002,5.508581465250002
28.92952635,53.57014709,9.679240873,66.35634104,mothbeans,13,2,4.976725578000001,4.976725578000001,7.962760924499999,9.953451156000002,11.9441413875,14.930176734,14.930176734,11.9441413875,7.962760924499999,4.976725578000001,4.976725578000001,4.976725578000001
27.65472156,58.59986279,6.974978386,36.94255012,mothbeans,13,7,2.7706912590000004,2.7706912590000004,4.433106015,5.541382518000001,6.649659021,8.312073777,8.312073777,6.649659021,4.433106015,2.7706912590000004,2.7706912590000004,2.7706912590000004
28.52396666,55.77264351,7.39389918,61.32935611,mothbeans,13,2,4.5997017082500005,4.5997017082500005,7.3595227335,9.1994034165,11.039284099799998,13.7991051255,13.7991051255,11.039284099799998,7.3595227335,4.5997017082500005,4.5997017082500005,4.5997017082500005
31.02215872,45.89239456,6.68727523,53.56783314,mothbeans,13,6,4.0175874855,4.0175874855,6.4281399765,8.035174971,9.6422099655,12.0527624565,12.0527624565,9.6422099655,6.4281399765,4.0175874855,4.0175874855,4.0175874855
25.74095321,45.38497051,7.88118645,67.43488235,mothbeans,13,7,5.057616177,5.057616177,8.092185881999999,10.1152323525,12.138278822999998,15.172848525,15.172848525,12.138278822999998,8.092185881999999,5.057616177,5.057616177,5.057616177
31.70447482,56.85420099,5.875333778,44.94317432,mothbeans,13,2,3.370738074,3.370738074,5.393180918400001,6.741476148,8.089771377,10.112214222,10.112214222,8.089771377,5.393180918400001,3.370738074,3.370738074,3.370738074
24.47876451,58.51663927,8.202706015,34.96933295,mothbeans,13,2,2.62269997125,2.62269997125,4.196319954000001,5.245399942500001,6.294479931,7.8680999145,7.8680999145,6.294479931,4.196319954000001,2.62269997125,2.62269997125,2.62269997125
31.46511256,51.79939437,8.985348193,74.44330654,mothbeans,13,2,5.5832479905,5.5832479905,8.9331967845,11.166495981,13.3997951775,16.749743971500003,16.749743971500003,13.3997951775,8.9331967845,5.5832479905,5.5832479905,5.5832479905
25.60973447,50.7330069,5.87707519,53.39249517,mothbeans,13,7,4.0044371385,4.0044371385,6.407099421,8.0088742755,9.6106491306,12.013311413249998,12.013311413249998,9.6106491306,6.407099421,4.0044371385,4.0044371385,4.0044371385
30.30260453,47.18283631,7.707595055,68.04039813,mothbeans,13,6,5.1030298605,5.1030298605,8.164847775,10.2060597195,12.247271664,15.30908957925,15.30908957925,12.247271664,8.164847775,5.1030298605,5.1030298605,5.1030298605
28.17489437,43.6672299,4.524171562,45.78172762,mothbeans,13,2,3.4336295715,3.4336295715,5.493807315,6.867259143,8.240710970999999,10.3008887145,10.3008887145,8.240710970999999,5.493807315,3.4336295715,3.4336295715,3.4336295715
25.50634557,44.8302551,9.926212291,74.32635105,mothbeans,13,2,5.5744763295,5.5744763295,8.919162126,11.1489526575,13.378743189,16.72342898625,16.72342898625,13.378743189,8.919162126,5.5744763295,5.5744763295,5.5744763295
31.12896766,43.58788762,6.455592696,32.76742894,mothbeans,13,2,2.4575571705,2.4575571705,3.9320914728000007,4.915114341000001,5.8981372092,7.3726715115,7.3726715115,5.8981372092,3.9320914728000007,2.4575571705,2.4575571705,2.4575571705
26.34043268,55.59160391,8.016210782,35.1051197,mothbeans,13,6,2.6328839775000006,2.6328839775000006,4.212614364,5.265767955000001,6.318921546,7.8986519325,7.8986519325,6.318921546,4.212614364,2.6328839775000006,2.6328839775000006,2.6328839775000006
28.23494706,61.5620517,3.71105919,72.66666443,mothbeans,13,6,5.449999833,5.449999833,8.719999731600002,10.8999996645,13.079999598,16.349999490000002,16.349999490000002,13.079999598,8.719999731600002,5.449999833,5.449999833,5.449999833
27.04453473,49.32609633,5.49091063,48.25207759,mothbeans,13,6,3.61890582,3.61890582,5.7902493105,7.2378116385,8.685373966199998,10.85671745775,10.85671745775,8.685373966199998,5.7902493105,3.61890582,3.61890582,3.61890582
25.16125354,55.25435777,9.254089438,40.89732789,mothbeans,13,2,3.0672995925000004,3.0672995925000004,4.9076793465,6.134599183500001,7.3615190205,9.201898776,9.201898776,7.3615190205,4.9076793465,3.0672995925000004,3.0672995925000004,3.0672995925000004
27.3179125,51.66921088,6.005242945,32.55919573,mothbeans,13,7,2.4419396805,2.4419396805,3.907103487,4.8838793595,5.8606552314,7.32581904,7.32581904,5.8606552314,3.907103487,2.4419396805,2.4419396805,2.4419396805
25.4123765,49.66474269,7.437078236,31.87416982,mothbeans,13,6,2.3905627365,2.3905627365,3.824900379,4.781125473,5.7373505676,7.171688209500001,7.171688209500001,5.7373505676,3.824900379,2.3905627365,2.3905627365,2.3905627365
31.21629982,46.01868196,3.808429173,53.1205277,mothbeans,13,7,3.9840395775,3.9840395775,6.374463324,7.968079155,9.561694986,11.9521187325,11.9521187325,9.561694986,6.374463324,3.9840395775,3.9840395775,3.9840395775
30.573999,58.22686794,5.818219385,62.74803826,mothbeans,13,7,4.7061028695000005,4.7061028695000005,7.529764591500001,9.412205739,11.2946468865,14.118308608499998,14.118308608499998,11.2946468865,7.529764591500001,4.7061028695000005,4.7061028695000005,4.7061028695000005
25.42517036,53.22082660000001,4.52363558,46.19374559,mothbeans,13,6,3.46453092,3.46453092,5.5432494705,6.929061838499999,8.314874206199999,10.3935927585,10.3935927585,8.314874206199999,5.5432494705,3.46453092,3.46453092,3.46453092
27.09400578,43.65305437,3.510404312,41.53749535,mothbeans,13,7,3.1153121520000004,3.1153121520000004,4.984499442000001,6.230624302500001,7.476749162999999,9.3459364545,9.3459364545,7.476749162999999,4.984499442000001,3.1153121520000004,3.1153121520000004,3.1153121520000004
24.30935081,56.32938343,6.030447288,58.99536268,mothbeans,13,7,4.424652201000001,4.424652201000001,7.079443521,8.849304402000001,10.619165283,13.273956602999998,13.273956602999998,10.619165283,7.079443521,4.424652201000001,4.424652201000001,4.424652201000001
30.06142622,45.90067655,5.498340807999999,41.0550915,mothbeans,13,2,3.0791318625,3.0791318625,4.92661098,6.158263725000001,7.389916470000001,9.2373955875,9.2373955875,7.389916470000001,4.92661098,3.0791318625,3.0791318625,3.0791318625
28.09568993,60.98353839999999,4.61136408,33.84110759,mothbeans,13,7,2.5380830692500003,2.5380830692500003,4.0609329105,5.0761661385000005,6.0913993665,7.614249208499999,7.614249208499999,6.0913993665,4.0609329105,2.5380830692500003,2.5380830692500003,2.5380830692500003
26.33908791,40.00933429,5.545219232000001,55.50429227,mothbeans,13,7,4.162821921,4.162821921,6.660515073,8.3256438405,9.990772608,12.4884657615,12.4884657615,9.990772608,6.660515073,4.162821921,4.162821921,4.162821921
28.61409059,57.14218792,8.292875733999999,57.02891698,mothbeans,13,7,4.2771687735,4.2771687735,6.843470037,8.554337547,10.2652050564,12.8315063205,12.8315063205,10.2652050564,6.843470037,4.2771687735,4.2771687735,4.2771687735
28.70012137,44.359648,3.828031463,44.11622138,mothbeans,13,2,3.3087166035,3.3087166035,5.293946565,6.617433207,7.940919849,9.9261498105,9.9261498105,7.940919849,5.293946565,3.3087166035,3.3087166035,3.3087166035
24.21610338,59.79236306,8.869532817,42.24783476,mothbeans,13,2,3.1685876070000005,3.1685876070000005,5.0697401715,6.337175214000001,7.604610256500001,9.505762821,9.505762821,7.604610256500001,5.0697401715,3.1685876070000005,3.1685876070000005,3.1685876070000005
28.50677929,45.20094476,3.793575185,66.1761456,mothbeans,13,2,4.96321092,4.96321092,7.941137472,9.92642184,11.911706207999998,14.88963276,14.88963276,11.911706207999998,7.941137472,4.96321092,4.96321092,4.96321092
25.97948991,64.95585424,4.193189124,72.19245835,mothbeans,13,6,5.414434377,5.414434377,8.663095002,10.8288687525,12.994642502999998,16.243303128749996,16.243303128749996,12.994642502999998,8.663095002,5.414434377,5.414434377,5.414434377
30.88482722,41.36561835,7.661537347999999,55.053805,mothbeans,13,6,4.129035375,4.129035375,6.6064566,8.25807075,9.909684899999998,12.387106125,12.387106125,9.909684899999998,6.6064566,4.129035375,4.129035375,4.129035375
25.5042419,61.66852372,9.392694614,65.07981523,mothbeans,13,2,4.880986143,4.880986143,7.8095778276,9.7619722845,11.7143667414,14.64295842675,14.64295842675,11.7143667414,7.8095778276,4.880986143,4.880986143,4.880986143
25.12528913,51.33189406,4.516154055,38.48678973,mothbeans,13,2,2.8865092305,2.8865092305,4.618414767,5.7730184595,6.927622152,8.659527689249998,8.659527689249998,6.927622152,4.618414767,2.8865092305,2.8865092305,2.8865092305
27.10508014,63.56791363,5.794289715,62.20279647,mothbeans,13,6,4.66520973525,4.66520973525,7.464335577,9.3304194705,11.196503364,13.995629206500002,13.995629206500002,11.196503364,7.464335577,4.66520973525,4.66520973525,4.66520973525
31.1006247,44.82069159,7.354286985,70.79934452,mothbeans,13,7,5.309950839000001,5.309950839000001,8.4959213424,10.619901678000002,12.743882013,15.92985252,15.92985252,12.743882013,8.4959213424,5.309950839000001,5.309950839000001,5.309950839000001
26.45707778,56.40226277,5.993513566,64.16167699,mothbeans,13,7,4.812125774250001,4.812125774250001,7.6994012385,9.624251548500002,11.5491018585,14.4363773235,14.4363773235,11.5491018585,7.6994012385,4.812125774250001,4.812125774250001,4.812125774250001
30.04132304,63.56222995,8.620107545,31.83192392,mothbeans,13,6,2.3873942940000004,2.3873942940000004,3.819830871,4.774788588000001,5.729746305,7.162182882,7.162182882,5.729746305,3.819830871,2.3873942940000004,2.3873942940000004,2.3873942940000004
27.77799528,54.82130787,9.45949344,50.28438729,mothbeans,13,7,3.7713290475,3.7713290475,6.0341264745,7.5426580935,9.0511897125,11.31398714025,11.31398714025,9.0511897125,6.0341264745,3.7713290475,3.7713290475,3.7713290475
30.99256944,43.02151392,8.0344125,58.27600682,mothbeans,13,2,4.3707005115,4.3707005115,6.9931208190000005,8.741401023,10.4896812276,13.1121015345,13.1121015345,10.4896812276,6.9931208190000005,4.3707005115,4.3707005115,4.3707005115
26.4908332,47.36534833,5.414492777,36.99362831,mothbeans,13,6,2.774522124,2.774522124,4.4392353975,5.5490442465,6.6588530955,8.323566369749999,8.323566369749999,6.6588530955,4.4392353975,2.774522124,2.774522124,2.774522124
31.96987867,57.17377029,6.2760043360000015,64.25520357,mothbeans,13,7,4.819140267750001,4.819140267750001,7.710624428400001,9.638280535500002,11.565936642,14.457420804,14.457420804,11.565936642,7.710624428400001,4.819140267750001,4.819140267750001,4.819140267750001
25.36140526,46.82652785,9.160691747,55.60523179,mothbeans,13,2,4.17039238425,4.17039238425,6.6726278145,8.3407847685,10.0089417222,12.511177152749998,12.511177152749998,10.0089417222,6.6726278145,4.17039238425,4.17039238425,4.17039238425
